Film name,Date,Daily Gross,Gross To Date
Harry Potter and the Sorcerer's Stone,2001-11-16,"$32,333,203","$32,333,203"
Harry Potter and the Sorcerer's Stone,2001-11-17,"$33,512,941","$65,846,144"
Harry Potter and the Sorcerer's Stone,2001-11-18,"$24,448,477","$90,294,621"
Harry Potter and the Sorcerer's Stone,2001-11-19,"$6,642,702","$96,937,323"
Harry Potter and the Sorcerer's Stone,2001-11-20,"$7,653,569","$104,590,892"
Harry Potter and the Sorcerer's Stone,2001-11-21,"$12,642,000","$117,232,892"
Harry Potter and the Sorcerer's Stone,2001-11-22,"$12,258,000","$129,490,758"
Harry Potter and the Sorcerer's Stone,2001-11-23,"$22,987,000","$152,477,758"
Harry Potter and the Sorcerer's Stone,2001-11-24,"$21,088,000","$173,565,758"
Harry Potter and the Sorcerer's Stone,2001-11-25,"$13,413,000","$186,978,513"
Harry Potter and the Sorcerer's Stone,2001-11-26,"$2,526,000","$189,504,513"
Harry Potter and the Sorcerer's Stone,2001-11-27,"$2,383,000","$191,887,513"
Harry Potter and the Sorcerer's Stone,2001-11-28,"$2,066,000","$193,953,513"
Harry Potter and the Sorcerer's Stone,2001-11-29,"$2,073,000","$196,027,962"
Harry Potter and the Sorcerer's Stone,2001-11-30,"$6,082,000","$202,109,962"
Harry Potter and the Sorcerer's Stone,2001-12-01,"$10,519,000","$212,628,962"
Harry Potter and the Sorcerer's Stone,2001-12-02,"$7,121,000","$219,670,289"
Harry Potter and the Sorcerer's Stone,2001-12-03,"$1,261,000","$220,931,289"
Harry Potter and the Sorcerer's Stone,2001-12-04,"$1,411,000","$222,342,289"
Harry Potter and the Sorcerer's Stone,2001-12-05,"$1,305,000","$223,647,289"
Harry Potter and the Sorcerer's Stone,2001-12-06,"$1,236,000","$224,921,846"
Harry Potter and the Sorcerer's Stone,2001-12-07,"$3,795,000","$228,716,846"
Harry Potter and the Sorcerer's Stone,2001-12-08,"$6,609,000","$235,325,846"
Harry Potter and the Sorcerer's Stone,2001-12-09,"$4,424,000","$239,659,542"
Harry Potter and the Sorcerer's Stone,2001-12-10,"$868,000","$240,527,542"
Harry Potter and the Sorcerer's Stone,2001-12-11,"$1,031,000","$241,558,542"
Harry Potter and the Sorcerer's Stone,2001-12-12,"$889,000","$242,447,542"
Harry Potter and the Sorcerer's Stone,2001-12-13,"$902,000","$243,349,983"
Harry Potter and the Sorcerer's Stone,2001-12-14,"$2,284,000","$245,633,983"
Harry Potter and the Sorcerer's Stone,2001-12-15,"$4,529,000","$250,162,983"
Harry Potter and the Sorcerer's Stone,2001-12-16,"$3,106,000","$253,269,579"
Harry Potter and the Sorcerer's Stone,2001-12-17,"$812,000","$254,081,579"
Harry Potter and the Sorcerer's Stone,2001-12-18,"$922,000","$255,003,579"
Harry Potter and the Sorcerer's Stone,2001-12-19,"$911,000","$255,914,579"
Harry Potter and the Sorcerer's Stone,2001-12-20,"$1,086,000","$257,003,050"
Harry Potter and the Sorcerer's Stone,2001-12-21,"$1,753,000","$258,756,050"
Harry Potter and the Sorcerer's Stone,2001-12-22,"$2,637,000","$261,393,050"
Harry Potter and the Sorcerer's Stone,2001-12-23,"$2,702,000","$264,095,956"
Harry Potter and the Sorcerer's Stone,2001-12-24,"$1,719,000","$265,814,956"
Harry Potter and the Sorcerer's Stone,2001-12-25,"$1,936,000","$267,750,733"
Harry Potter and the Sorcerer's Stone,2001-12-26,"$3,393,000","$271,143,733"
Harry Potter and the Sorcerer's Stone,2001-12-27,"$3,511,000","$274,655,414"
Harry Potter and the Sorcerer's Stone,2001-12-28,"$3,626,000","$278,281,414"
Harry Potter and the Sorcerer's Stone,2001-12-29,"$3,841,000","$282,122,414"
Harry Potter and the Sorcerer's Stone,2001-12-30,"$3,512,000","$285,634,174"
Harry Potter and the Sorcerer's Stone,2001-12-31,"$2,882,000","$288,516,174"
Harry Potter and the Sorcerer's Stone,2002-01-01,"$3,078,000","$291,594,218"
Harry Potter and the Sorcerer's Stone,2002-01-02,"$1,612,000","$293,206,218"
Harry Potter and the Sorcerer's Stone,2002-01-03,"$1,268,000","$294,474,009"
Harry Potter and the Sorcerer's Stone,2002-01-04,"$1,704,000","$296,178,009"
Harry Potter and the Sorcerer's Stone,2002-01-05,"$2,518,000","$298,696,009"
Harry Potter and the Sorcerer's Stone,2002-01-06,"$1,708,000","$300,404,434"
Harry Potter and the Sorcerer's Stone,2002-01-07,"$335,000","$300,739,434"
Harry Potter and the Sorcerer's Stone,2002-01-08,"$343,000","$301,082,434"
Harry Potter and the Sorcerer's Stone,2002-01-09,"$286,000","$301,368,434"
Harry Potter and the Sorcerer's Stone,2002-01-10,"$269,000","$301,637,555"
Harry Potter and the Sorcerer's Stone,2002-01-11,"$768,000","$302,405,555"
Harry Potter and the Sorcerer's Stone,2002-01-12,"$1,692,000","$304,097,555"
Harry Potter and the Sorcerer's Stone,2002-01-13,"$1,214,000","$305,311,880"
Harry Potter and the Sorcerer's Stone,2002-01-14,"$221,000","$305,532,880"
Harry Potter and the Sorcerer's Stone,2002-01-15,"$242,000","$305,774,880"
Harry Potter and the Sorcerer's Stone,2002-01-16,"$214,000","$305,988,880"
Harry Potter and the Sorcerer's Stone,2002-01-17,"$217,000","$306,206,530"
Harry Potter and the Sorcerer's Stone,2002-01-18,"$529,000","$306,735,530"
Harry Potter and the Sorcerer's Stone,2002-01-19,"$1,075,000","$307,810,530"
Harry Potter and the Sorcerer's Stone,2002-01-20,"$983,000","$308,793,051"
Harry Potter and the Sorcerer's Stone,2002-01-21,"$866,246","$309,659,297"
Harry Potter and the Sorcerer's Stone,2002-01-22,"$189,000","$309,848,297"
Harry Potter and the Sorcerer's Stone,2002-01-23,"$156,000","$310,004,297"
Harry Potter and the Sorcerer's Stone,2002-01-24,"$167,000","$310,171,603"
Harry Potter and the Sorcerer's Stone,2002-02-18,"$97,016","$314,320,476"
Harry Potter and the Chamber of Secrets,2002-11-15,"$29,631,453","$29,631,453"
Harry Potter and the Chamber of Secrets,2002-11-16,"$34,213,803","$63,845,256"
Harry Potter and the Chamber of Secrets,2002-11-17,"$24,512,232","$88,357,488"
Harry Potter and the Chamber of Secrets,2002-11-18,"$5,321,301","$93,678,789"
Harry Potter and the Chamber of Secrets,2002-11-19,"$4,742,272","$98,421,061"
Harry Potter and the Chamber of Secrets,2002-11-20,"$4,032,485","$102,453,546"
Harry Potter and the Chamber of Secrets,2002-11-21,"$3,678,022","$106,131,568"
Harry Potter and the Chamber of Secrets,2002-11-22,"$11,007,255","$117,138,823"
Harry Potter and the Chamber of Secrets,2002-11-23,"$18,706,328","$135,845,151"
Harry Potter and the Chamber of Secrets,2002-11-24,"$12,513,680","$148,358,831"
Harry Potter and the Chamber of Secrets,2002-11-25,"$2,561,271","$150,920,102"
Harry Potter and the Chamber of Secrets,2002-11-26,"$3,487,979","$154,408,081"
Harry Potter and the Chamber of Secrets,2002-11-27,"$6,413,919","$160,822,000"
Harry Potter and the Chamber of Secrets,2002-11-28,"$7,219,516","$168,041,516"
Harry Potter and the Chamber of Secrets,2002-11-29,"$13,378,160","$181,419,676"
Harry Potter and the Chamber of Secrets,2002-11-30,"$12,026,632","$193,446,308"
Harry Potter and the Chamber of Secrets,2002-12-01,"$6,712,704","$200,159,012"
Harry Potter and the Chamber of Secrets,2002-12-02,"$1,048,160","$201,207,172"
Harry Potter and the Chamber of Secrets,2002-12-03,"$953,182","$202,160,354"
Harry Potter and the Chamber of Secrets,2002-12-04,"$836,849","$202,997,203"
Harry Potter and the Chamber of Secrets,2002-12-05,"$887,495","$203,884,698"
Harry Potter and the Chamber of Secrets,2002-12-06,"$2,593,751","$206,478,449"
Harry Potter and the Chamber of Secrets,2002-12-07,"$4,638,129","$211,116,578"
Harry Potter and the Chamber of Secrets,2002-12-08,"$2,854,384","$213,970,962"
Harry Potter and the Chamber of Secrets,2002-12-09,"$562,226","$214,533,188"
Harry Potter and the Chamber of Secrets,2002-12-10,"$628,192","$215,161,380"
Harry Potter and the Chamber of Secrets,2002-12-11,"$579,441","$215,740,821"
Harry Potter and the Chamber of Secrets,2002-12-12,"$554,167","$216,294,988"
Harry Potter and the Chamber of Secrets,2002-12-13,"$1,428,200","$217,723,188"
Harry Potter and the Chamber of Secrets,2002-12-14,"$2,887,477","$220,610,665"
Harry Potter and the Chamber of Secrets,2002-12-15,"$2,008,710","$222,619,375"
Harry Potter and the Chamber of Secrets,2002-12-16,"$446,968","$223,066,343"
Harry Potter and the Chamber of Secrets,2002-12-17,"$507,443","$223,573,786"
Harry Potter and the Chamber of Secrets,2002-12-18,"$433,154","$224,006,940"
Harry Potter and the Chamber of Secrets,2002-12-19,"$443,332","$224,450,272"
Harry Potter and the Chamber of Secrets,2002-12-20,"$1,003,746","$225,454,018"
Harry Potter and the Chamber of Secrets,2002-12-21,"$1,709,568","$227,163,586"
Harry Potter and the Chamber of Secrets,2002-12-22,"$1,658,096","$228,821,682"
Harry Potter and the Chamber of Secrets,2002-12-23,"$1,336,393","$230,158,075"
Harry Potter and the Chamber of Secrets,2002-12-24,"$842,424","$231,000,499"
Harry Potter and the Chamber of Secrets,2002-12-25,"$950,278","$231,950,777"
Harry Potter and the Chamber of Secrets,2002-12-26,"$1,882,489","$233,833,266"
Harry Potter and the Chamber of Secrets,2002-12-27,"$2,181,385","$236,014,651"
Harry Potter and the Chamber of Secrets,2002-12-28,"$2,232,262","$238,246,913"
Harry Potter and the Chamber of Secrets,2002-12-29,"$2,060,620","$240,307,533"
Harry Potter and the Chamber of Secrets,2002-12-30,"$1,822,171","$242,129,704"
Harry Potter and the Chamber of Secrets,2002-12-31,"$1,737,667","$243,867,371"
Harry Potter and the Chamber of Secrets,2003-01-01,"$2,128,941","$245,996,312"
Harry Potter and the Chamber of Secrets,2003-01-02,"$1,448,244","$247,444,556"
Harry Potter and the Chamber of Secrets,2003-01-03,"$1,431,234","$248,875,790"
Harry Potter and the Chamber of Secrets,2003-01-04,"$1,866,033","$250,741,823"
Harry Potter and the Chamber of Secrets,2003-01-05,"$1,356,122","$252,097,945"
Harry Potter and the Chamber of Secrets,2003-01-06,"$292,318","$252,390,263"
Harry Potter and the Chamber of Secrets,2003-01-07,"$246,078","$252,636,341"
Harry Potter and the Chamber of Secrets,2003-01-08,"$207,276","$252,843,617"
Harry Potter and the Chamber of Secrets,2003-01-09,"$197,208","$253,040,825"
Harry Potter and the Chamber of Secrets,2003-01-10,"$450,115","$253,490,940"
Harry Potter and the Chamber of Secrets,2003-01-11,"$1,102,256","$254,593,196"
Harry Potter and the Chamber of Secrets,2003-01-12,"$856,105","$255,449,301"
Harry Potter and the Chamber of Secrets,2003-01-13,"$127,265","$255,576,566"
Harry Potter and the Chamber of Secrets,2003-01-14,"$154,335","$255,730,901"
Harry Potter and the Chamber of Secrets,2003-01-15,"$125,862","$255,856,763"
Harry Potter and the Chamber of Secrets,2003-01-16,"$136,353","$255,993,116"
Harry Potter and the Chamber of Secrets,2003-01-18,"$642,081","$256,870,249"
Harry Potter and the Chamber of Secrets,2003-01-19,"$535,126","$257,405,375"
Harry Potter and the Chamber of Secrets,2003-01-20,"$492,302","$257,897,677"
Harry Potter and the Chamber of Secrets,2003-01-21,"$79,212","$257,976,889"
Harry Potter and the Chamber of Secrets,2003-01-22,"$67,458","$258,044,347"
Harry Potter and the Chamber of Secrets,2003-01-23,"$75,293","$258,119,640"
Harry Potter and the Chamber of Secrets,2003-01-24,"$135,808","$258,255,448"
Harry Potter and the Chamber of Secrets,2003-01-25,"$386,552","$258,642,000"
Harry Potter and the Chamber of Secrets,2003-01-26,"$256,102","$258,898,102"
Harry Potter and the Chamber of Secrets,2003-01-27,"$70,108","$258,968,210"
Harry Potter and the Chamber of Secrets,2003-01-28,"$50,133","$259,018,343"
Harry Potter and the Chamber of Secrets,2003-01-29,"$47,178","$259,065,521"
Harry Potter and the Chamber of Secrets,2003-01-30,"$54,103","$259,119,624"
Harry Potter and the Chamber of Secrets,2003-01-31,"$82,457","$259,202,081"
Harry Potter and the Chamber of Secrets,2003-02-01,"$235,229","$259,437,310"
Harry Potter and the Chamber of Secrets,2003-02-02,"$189,532","$259,626,842"
Harry Potter and the Chamber of Secrets,2003-02-03,"$20,333","$259,647,175"
Harry Potter and the Chamber of Secrets,2003-02-04,"$23,343","$259,670,518"
Harry Potter and the Chamber of Secrets,2003-02-05,"$23,735","$259,694,253"
Harry Potter and the Chamber of Secrets,2003-02-06,"$25,867","$259,720,120"
Harry Potter and the Chamber of Secrets,2003-02-07,"$44,458","$259,764,578"
Harry Potter and the Chamber of Secrets,2003-02-08,"$137,967","$259,902,545"
Harry Potter and the Chamber of Secrets,2003-02-09,"$120,722","$260,023,267"
Harry Potter and the Chamber of Secrets,2003-02-10,"$19,165","$260,042,432"
Harry Potter and the Chamber of Secrets,2003-02-11,"$15,519","$260,057,951"
Harry Potter and the Chamber of Secrets,2003-02-12,"$16,159","$260,074,110"
Harry Potter and the Chamber of Secrets,2003-02-13,"$13,826","$260,087,936"
Harry Potter and the Chamber of Secrets,2003-02-14,"$62,554","$260,150,490"
Harry Potter and the Chamber of Secrets,2003-02-15,"$141,251","$260,291,741"
Harry Potter and the Chamber of Secrets,2003-02-16,"$124,411","$260,416,152"
Harry Potter and the Chamber of Secrets,2003-02-17,"$75,900","$260,492,052"
Harry Potter and the Chamber of Secrets,2003-02-18,"$32,193","$260,524,245"
Harry Potter and the Chamber of Secrets,2003-02-19,"$28,750","$260,552,995"
Harry Potter and the Chamber of Secrets,2003-02-20,"$28,108","$260,581,103"
Harry Potter and the Chamber of Secrets,2003-02-21,"$60,180","$260,641,283"
Harry Potter and the Chamber of Secrets,2003-02-22,"$118,398","$260,759,681"
Harry Potter and the Chamber of Secrets,2003-02-23,"$80,207","$260,839,888"
Harry Potter and the Chamber of Secrets,2003-02-24,"$15,423","$260,855,311"
Harry Potter and the Chamber of Secrets,2003-02-25,"$15,310","$260,870,621"
Harry Potter and the Chamber of Secrets,2003-02-26,"$15,140","$260,885,761"
Harry Potter and the Chamber of Secrets,2003-02-27,"$15,860","$260,901,621"
Harry Potter and the Chamber of Secrets,2003-02-28,"$48,755","$260,950,376"
Harry Potter and the Chamber of Secrets,2003-03-01,"$99,244","$261,049,620"
Harry Potter and the Chamber of Secrets,2003-03-02,"$74,116","$261,123,736"
Harry Potter and the Chamber of Secrets,2003-03-03,"$18,477","$261,142,213"
Harry Potter and the Chamber of Secrets,2003-03-04,"$15,918","$261,158,131"
Harry Potter and the Chamber of Secrets,2003-03-05,"$15,774","$261,173,905"
Harry Potter and the Chamber of Secrets,2003-03-06,"$17,045","$261,190,950"
Harry Potter and the Chamber of Secrets,2003-03-07,"$42,312","$261,233,262"
Harry Potter and the Chamber of Secrets,2003-03-08,"$75,981","$261,309,243"
Harry Potter and the Chamber of Secrets,2003-03-09,"$61,733","$261,370,976"
Harry Potter and the Chamber of Secrets,2003-03-10,"$22,120","$261,393,096"
Harry Potter and the Chamber of Secrets,2003-03-11,"$25,161","$261,418,257"
Harry Potter and the Chamber of Secrets,2003-03-12,"$24,488","$261,442,745"
Harry Potter and the Chamber of Secrets,2003-03-13,"$24,107","$261,466,852"
Harry Potter and the Chamber of Secrets,2003-03-14,"$33,274","$261,500,126"
Harry Potter and the Chamber of Secrets,2003-03-15,"$52,987","$261,553,113"
Harry Potter and the Chamber of Secrets,2003-03-16,"$35,100","$261,588,213"
Harry Potter and the Chamber of Secrets,2003-03-17,"$11,787","$261,600,000"
Harry Potter and the Chamber of Secrets,2003-03-18,"$13,781","$261,613,781"
Harry Potter and the Chamber of Secrets,2003-03-19,"$11,191","$261,624,972"
Harry Potter and the Chamber of Secrets,2003-03-20,"$12,602","$261,637,574"
Harry Potter and the Chamber of Secrets,2003-03-21,"$22,432","$261,660,006"
Harry Potter and the Chamber of Secrets,2003-03-22,"$40,182","$261,700,188"
Harry Potter and the Chamber of Secrets,2003-03-23,"$24,111","$261,724,299"
Harry Potter and the Chamber of Secrets,2003-03-24,"$8,358","$261,732,657"
Harry Potter and the Chamber of Secrets,2003-03-25,"$9,442","$261,742,099"
Harry Potter and the Chamber of Secrets,2003-03-26,"$9,097","$261,751,196"
Harry Potter and the Chamber of Secrets,2003-03-27,"$10,520","$261,761,716"
Harry Potter and the Chamber of Secrets,2003-03-28,"$17,773","$261,779,489"
Harry Potter and the Chamber of Secrets,2003-03-29,"$33,140","$261,812,629"
Harry Potter and the Chamber of Secrets,2003-03-30,"$23,263","$261,835,892"
Harry Potter and the Chamber of Secrets,2003-03-31,"$7,253","$261,843,145"
Harry Potter and the Chamber of Secrets,2003-04-01,"$6,636","$261,849,781"
Harry Potter and the Chamber of Secrets,2003-04-02,"$6,214","$261,855,995"
Harry Potter and the Chamber of Secrets,2003-04-03,"$6,960","$261,862,955"
Harry Potter and the Chamber of Secrets,2003-04-04,"$13,909","$261,876,864"
Harry Potter and the Chamber of Secrets,2003-04-05,"$29,650","$261,906,514"
Harry Potter and the Chamber of Secrets,2003-04-06,"$18,213","$261,924,727"
Harry Potter and the Chamber of Secrets,2003-04-07,"$5,394","$261,930,121"
Harry Potter and the Chamber of Secrets,2003-04-08,"$6,791","$261,936,912"
Harry Potter and the Chamber of Secrets,2003-04-09,"$5,593","$261,942,505"
Harry Potter and the Chamber of Secrets,2003-04-10,"$6,245","$261,948,750"
Harry Potter and the Chamber of Secrets,2003-04-11,"$5,853","$261,954,603"
Harry Potter and the Chamber of Secrets,2003-04-12,"$9,403","$261,964,006"
Harry Potter and the Chamber of Secrets,2003-04-13,"$6,609","$261,970,615"
Harry Potter and the Chamber of Secrets,2003-04-14,"$1,894","$261,972,509"
Harry Potter and the Chamber of Secrets,2003-04-15,"$2,386","$261,974,895"
Harry Potter and the Chamber of Secrets,2003-04-16,"$2,229","$261,977,124"
Harry Potter and the Chamber of Secrets,2003-04-17,"$2,510","$261,979,634"
Harry Potter and the Chamber of Secrets,2003-04-18,"$1,752","$261,981,386"
Harry Potter and the Chamber of Secrets,2003-04-19,"$1,615","$261,983,001"
Harry Potter and the Chamber of Secrets,2003-04-20,$943,"$261,983,944"
Harry Potter and the Chamber of Secrets,2003-04-21,$583,"$261,984,527"
Harry Potter and the Chamber of Secrets,2003-04-22,$494,"$261,985,021"
Harry Potter and the Chamber of Secrets,2003-04-23,$400,"$261,985,421"
Harry Potter and the Chamber of Secrets,2003-04-25,$911,"$261,986,049"
Harry Potter and the Chamber of Secrets,2003-04-26,"$1,346","$261,987,395"
Harry Potter and the Chamber of Secrets,2003-04-27,$485,"$261,987,880"
Harry Potter and the Chamber of Secrets,2003-04-28,$112,"$261,987,992"
Harry Potter and the Chamber of Secrets,2003-04-29,$117,"$261,988,109"
Harry Potter and the Chamber of Secrets,2003-04-30,$118,"$261,988,227"
Harry Potter and the Chamber of Secrets,2003-05-01,$98,"$261,988,325"
Harry Potter and the Chamber of Secrets,2003-05-02,$80,"$261,988,405"
Harry Potter and the Chamber of Secrets,2003-05-03,$59,"$261,988,464"
Harry Potter and the Chamber of Secrets,2003-05-04,$18,"$261,988,482"
Harry Potter and the Prisoner of Azkaban,2004-06-04,"$38,268,295","$38,268,295"
Harry Potter and the Prisoner of Azkaban,2004-06-05,"$31,493,867","$69,762,162"
Harry Potter and the Prisoner of Azkaban,2004-06-06,"$23,925,205","$93,687,367"
Harry Potter and the Prisoner of Azkaban,2004-06-07,"$8,428,431","$102,115,798"
Harry Potter and the Prisoner of Azkaban,2004-06-08,"$7,247,296","$109,363,094"
Harry Potter and the Prisoner of Azkaban,2004-06-09,"$6,878,482","$116,241,576"
Harry Potter and the Prisoner of Azkaban,2004-06-10,"$6,823,073","$123,064,649"
Harry Potter and the Prisoner of Azkaban,2004-06-11,"$11,340,416","$134,405,065"
Harry Potter and the Prisoner of Azkaban,2004-06-12,"$13,541,888","$147,946,953"
Harry Potter and the Prisoner of Azkaban,2004-06-13,"$10,028,089","$157,975,042"
Harry Potter and the Prisoner of Azkaban,2004-06-14,"$3,988,420","$161,963,462"
Harry Potter and the Prisoner of Azkaban,2004-06-15,"$3,742,468","$165,705,930"
Harry Potter and the Prisoner of Azkaban,2004-06-16,"$3,623,498","$169,329,428"
Harry Potter and the Prisoner of Azkaban,2004-06-17,"$3,568,359","$172,897,787"
Harry Potter and the Prisoner of Azkaban,2004-06-18,"$5,301,202","$178,198,989"
Harry Potter and the Prisoner of Azkaban,2004-06-19,"$7,109,213","$185,308,202"
Harry Potter and the Prisoner of Azkaban,2004-06-20,"$5,617,051","$190,925,253"
Harry Potter and the Prisoner of Azkaban,2004-06-21,"$2,365,255","$193,290,508"
Harry Potter and the Prisoner of Azkaban,2004-06-22,"$2,606,157","$195,896,665"
Harry Potter and the Prisoner of Azkaban,2004-06-23,"$2,155,072","$198,051,737"
Harry Potter and the Prisoner of Azkaban,2004-06-24,"$2,238,399","$200,290,136"
Harry Potter and the Prisoner of Azkaban,2004-06-25,"$3,409,078","$203,699,214"
Harry Potter and the Prisoner of Azkaban,2004-06-26,"$4,468,178","$208,167,392"
Harry Potter and the Prisoner of Azkaban,2004-06-27,"$3,370,156","$211,537,548"
Harry Potter and the Prisoner of Azkaban,2004-06-28,"$1,576,154","$213,113,702"
Harry Potter and the Prisoner of Azkaban,2004-06-29,"$1,559,225","$214,672,927"
Harry Potter and the Prisoner of Azkaban,2004-06-30,"$1,204,222","$215,877,149"
Harry Potter and the Prisoner of Azkaban,2004-07-01,"$1,301,390","$217,178,539"
Harry Potter and the Prisoner of Azkaban,2004-07-02,"$1,916,300","$219,094,839"
Harry Potter and the Prisoner of Azkaban,2004-07-03,"$2,307,366","$221,402,205"
Harry Potter and the Prisoner of Azkaban,2004-07-04,"$1,714,808","$223,117,013"
Harry Potter and the Prisoner of Azkaban,2004-07-05,"$2,602,703","$225,719,716"
Harry Potter and the Prisoner of Azkaban,2004-07-06,"$1,085,447","$226,805,163"
Harry Potter and the Prisoner of Azkaban,2004-07-07,"$950,739","$227,755,902"
Harry Potter and the Prisoner of Azkaban,2004-07-08,"$987,473","$228,743,375"
Harry Potter and the Prisoner of Azkaban,2004-07-09,"$1,157,303","$229,900,678"
Harry Potter and the Prisoner of Azkaban,2004-07-10,"$1,578,228","$231,478,906"
Harry Potter and the Prisoner of Azkaban,2004-07-11,"$1,316,786","$232,795,692"
Harry Potter and the Prisoner of Azkaban,2004-07-12,"$688,190","$233,483,882"
Harry Potter and the Prisoner of Azkaban,2004-07-13,"$721,218","$234,205,100"
Harry Potter and the Prisoner of Azkaban,2004-07-14,"$706,332","$234,911,432"
Harry Potter and the Prisoner of Azkaban,2004-07-15,"$675,202","$235,586,634"
Harry Potter and the Prisoner of Azkaban,2004-07-16,"$732,218","$236,318,852"
Harry Potter and the Prisoner of Azkaban,2004-07-17,"$1,042,989","$237,361,841"
Harry Potter and the Prisoner of Azkaban,2004-07-18,"$982,838","$238,344,679"
Harry Potter and the Prisoner of Azkaban,2004-07-19,"$441,495","$238,786,174"
Harry Potter and the Prisoner of Azkaban,2004-07-20,"$448,287","$239,234,461"
Harry Potter and the Prisoner of Azkaban,2004-07-21,"$427,181","$239,661,642"
Harry Potter and the Prisoner of Azkaban,2004-07-22,"$431,259","$240,092,901"
Harry Potter and the Prisoner of Azkaban,2004-07-23,"$445,576","$240,538,477"
Harry Potter and the Prisoner of Azkaban,2004-07-24,"$678,520","$241,216,997"
Harry Potter and the Prisoner of Azkaban,2004-07-25,"$553,362","$241,770,359"
Harry Potter and the Prisoner of Azkaban,2004-07-26,"$255,489","$242,025,848"
Harry Potter and the Prisoner of Azkaban,2004-07-27,"$323,478","$242,349,326"
Harry Potter and the Prisoner of Azkaban,2004-07-28,"$314,301","$242,663,627"
Harry Potter and the Prisoner of Azkaban,2004-07-29,"$257,466","$242,921,093"
Harry Potter and the Prisoner of Azkaban,2004-07-30,"$241,103","$243,162,196"
Harry Potter and the Prisoner of Azkaban,2004-07-31,"$387,120","$243,549,316"
Harry Potter and the Prisoner of Azkaban,2004-08-01,"$361,226","$243,910,542"
Harry Potter and the Prisoner of Azkaban,2004-08-02,"$170,224","$244,080,766"
Harry Potter and the Prisoner of Azkaban,2004-08-03,"$172,018","$244,252,784"
Harry Potter and the Prisoner of Azkaban,2004-08-04,"$173,492","$244,426,276"
Harry Potter and the Prisoner of Azkaban,2004-08-05,"$177,690","$244,603,966"
Harry Potter and the Prisoner of Azkaban,2004-08-06,"$193,644","$244,797,610"
Harry Potter and the Prisoner of Azkaban,2004-08-07,"$287,914","$245,085,524"
Harry Potter and the Prisoner of Azkaban,2004-08-08,"$246,690","$245,332,214"
Harry Potter and the Prisoner of Azkaban,2004-08-09,"$114,474","$245,446,688"
Harry Potter and the Prisoner of Azkaban,2004-08-10,"$122,406","$245,569,094"
Harry Potter and the Prisoner of Azkaban,2004-08-11,"$112,385","$245,681,479"
Harry Potter and the Prisoner of Azkaban,2004-08-12,"$111,306","$245,792,785"
Harry Potter and the Prisoner of Azkaban,2004-08-13,"$128,617","$245,921,402"
Harry Potter and the Prisoner of Azkaban,2004-08-14,"$172,111","$246,093,513"
Harry Potter and the Prisoner of Azkaban,2004-08-15,"$150,701","$246,244,214"
Harry Potter and the Prisoner of Azkaban,2004-08-16,"$73,422","$246,317,636"
Harry Potter and the Prisoner of Azkaban,2004-08-17,"$75,082","$246,392,718"
Harry Potter and the Prisoner of Azkaban,2004-08-18,"$75,415","$246,468,133"
Harry Potter and the Prisoner of Azkaban,2004-08-19,"$79,178","$246,547,311"
Harry Potter and the Prisoner of Azkaban,2004-08-20,"$84,791","$246,632,102"
Harry Potter and the Prisoner of Azkaban,2004-08-21,"$156,914","$246,789,016"
Harry Potter and the Prisoner of Azkaban,2004-08-22,"$111,802","$246,900,818"
Harry Potter and the Prisoner of Azkaban,2004-08-23,"$54,974","$246,955,792"
Harry Potter and the Prisoner of Azkaban,2004-08-24,"$55,040","$247,010,832"
Harry Potter and the Prisoner of Azkaban,2004-08-25,"$51,431","$247,062,263"
Harry Potter and the Prisoner of Azkaban,2004-08-26,"$50,658","$247,112,921"
Harry Potter and the Prisoner of Azkaban,2004-08-27,"$121,533","$247,234,454"
Harry Potter and the Prisoner of Azkaban,2004-08-28,"$200,487","$247,434,941"
Harry Potter and the Prisoner of Azkaban,2004-08-29,"$163,663","$247,598,604"
Harry Potter and the Prisoner of Azkaban,2004-08-30,"$52,392","$247,650,996"
Harry Potter and the Prisoner of Azkaban,2004-08-31,"$49,612","$247,700,608"
Harry Potter and the Prisoner of Azkaban,2004-09-01,"$40,024","$247,740,632"
Harry Potter and the Prisoner of Azkaban,2004-09-02,"$41,558","$247,782,190"
Harry Potter and the Prisoner of Azkaban,2004-09-03,"$87,163","$247,869,353"
Harry Potter and the Prisoner of Azkaban,2004-09-04,"$162,548","$248,031,901"
Harry Potter and the Prisoner of Azkaban,2004-09-05,"$163,730","$248,195,631"
Harry Potter and the Prisoner of Azkaban,2004-09-06,"$148,885","$248,344,516"
Harry Potter and the Prisoner of Azkaban,2004-09-07,"$24,673","$248,369,189"
Harry Potter and the Prisoner of Azkaban,2004-09-08,"$23,447","$248,392,636"
Harry Potter and the Prisoner of Azkaban,2004-09-09,"$22,735","$248,415,371"
Harry Potter and the Prisoner of Azkaban,2004-09-10,"$41,556","$248,456,927"
Harry Potter and the Prisoner of Azkaban,2004-09-11,"$89,298","$248,546,225"
Harry Potter and the Prisoner of Azkaban,2004-09-12,"$73,023","$248,619,248"
Harry Potter and the Prisoner of Azkaban,2004-09-13,"$15,478","$248,634,726"
Harry Potter and the Prisoner of Azkaban,2004-09-14,"$14,812","$248,649,538"
Harry Potter and the Prisoner of Azkaban,2004-09-15,"$15,686","$248,665,224"
Harry Potter and the Prisoner of Azkaban,2004-09-16,"$19,542","$248,684,766"
